Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
LP002522,Female,No,0,Graduate,No,0.0,2840.0,77.0,367.0,0.0,Rural
LP001443,Female,No,1,Not Graduate,Yes,7406.0,3810.0,146.0,277.0,1.0,Semiurban
LP002096,Female,Yes,3+,Graduate,Yes,11432.0,0.0,141.0,233.0,1.0,Semiurban
LP002734,Male,Yes,1,Graduate,Yes,6043.0,974.0,141.0,296.0,1.0,Urban
LP001508,Male,No,1,Graduate,No,14630.0,4434.0,136.0,410.0,0.0,Urban
LP002697,Male,No,2,Graduate,No,0.0,5510.0,95.0,332.0,1.0,Rural
LP001711,Male,Yes,0,Not Graduate,No,14296.0,0.0,186.0,345.0,0.0,Urban
LP001052,Male,Yes,1,Graduate,No,4282.0,4734.0,167.0,351.0,1.0,Semiurban
LP002888,Female,No,1,Not Graduate,No,13442.0,0.0,164.0,349.0,1.0,Semiurban
LP002265,Male,No,3+,Graduate,Yes,10990.0,3521.0,70.0,464.0,1.0,Semiurban
LP001228,Male,No,3+,Not Graduate,Yes,13803.0,110.0,195.0,339.0,1.0,Semiurban
LP001770,Male,No,1,Not Graduate,Yes,10735.0,3632.0,83.0,218.0,1.0,Urban
LP001379,Female,Yes,0,Not Graduate,No,9120.0,618.0,102.0,318.0,1.0,Urban
LP001514,Female,No,1,Not Graduate,Yes,12960.0,0.0,150.0,347.0,1.0,Rural
LP001385,Male,No,1,Graduate,Yes,5496.0,21.0,232.0,260.0,0.0,Urban
LP001758,Female,Yes,2,Not Graduate,No,8610.0,3071.0,49.0,327.0,1.0,Rural
LP001385,Male,Yes,0,Graduate,No,5159.0,453.0,66.0,328.0,1.0,Urban
LP002505,Male,Yes,2,Not Graduate,No,1274.0,0.0,0.0,458.0,1.0,Urban
LP001098,Female,Yes,0,Not Graduate,Yes,8181.0,0.0,182.0,298.0,0.0,Semiurban
LP001059,Female,Yes,0,Not Graduate,No,6300.0,0.0,116.0,404.0,-0.0,Urban
LP001906,Male,No,0,Graduate,Yes,12338.0,0.0,175.0,333.0,1.0,Rural
LP002786,Male,No,2,Not Graduate,Yes,4085.0,3163.0,169.0,398.0,0.0,Semiurban
LP002190,Female,No,2,Graduate,No,848.0,527.0,204.0,433.0,1.0,Urban
LP001735,Male,Yes,2,Graduate,Yes,12259.0,790.0,143.0,367.0,1.0,Semiurban
LP002938,Female,No,3+,Graduate,No,5541.0,1113.0,88.0,338.0,1.0,Semiurban
LP002788,Male,Yes,2,Not Graduate,No,674.0,3070.0,160.0,417.0,1.0,Semiurban
LP002364,Female,No,3+,Not Graduate,Yes,13091.0,3334.0,175.0,247.0,1.0,Rural
LP002984,Male,No,3+,Not Graduate,Yes,10458.0,169.0,116.0,353.0,1.0,Rural
LP002682,Male,Yes,3+,Not Graduate,Yes,15709.0,884.0,150.0,261.0,1.0,Urban
LP001413,Female,Yes,1,Not Graduate,No,3238.0,3349.0,38.0,394.0,1.0,Semiurban
LP001914,Male,No,1,Not Graduate,Yes,2441.0,0.0,44.0,349.0,1.0,Urban
LP002050,Male,No,1,Not Graduate,No,0.0,114.0,14.0,337.0,1.0,Rural
LP001652,Female,No,3+,Graduate,No,1951.0,3343.0,165.0,318.0,1.0,Semiurban
LP002418,Male,No,3+,Not Graduate,Yes,2979.0,41.0,200.0,386.0,1.0,Rural
LP002856,Male,No,0,Graduate,Yes,9070.0,2275.0,32.0,226.0,1.0,Semiurban
LP002024,Male,Yes,3+,Graduate,Yes,0.0,0.0,155.0,466.0,1.0,Semiurban
LP002425,Female,Yes,1,Not Graduate,Yes,1402.0,3189.0,177.0,333.0,1.0,Semiurban
LP002901,Female,Yes,3+,Not Graduate,No,14842.0,1056.0,112.0,258.0,0.0,Urban
LP001662,Female,Yes,3+,Graduate,Yes,0.0,2708.0,267.0,171.0,0.0,Rural
LP002219,Male,No,0,Graduate,No,7915.0,4645.0,30.0,331.0,1.0,Rural
LP001931,Male,No,3+,Not Graduate,Yes,0.0,695.0,113.0,357.0,1.0,Rural
LP002398,Male,Yes,2,Graduate,Yes,594.0,0.0,0.0,362.0,1.0,Semiurban
LP001242,Male,No,0,Graduate,Yes,13286.0,618.0,169.0,248.0,1.0,Urban
LP001903,Female,Yes,3+,Graduate,No,5587.0,4904.0,86.0,262.0,1.0,Urban
LP001499,Male,No,3+,Graduate,Yes,20312.0,2064.0,0.0,430.0,1.0,Urban
LP002893,Male,No,0,Not Graduate,No,8750.0,0.0,189.0,241.0,1.0,Urban
LP002615,Male,No,3+,Not Graduate,Yes,455.0,1075.0,130.0,349.0,1.0,Semiurban
LP001067,Female,Yes,1,Graduate,Yes,8356.0,2928.0,119.0,317.0,-0.0,Semiurban
LP002659,Male,Yes,2,Graduate,No,11615.0,1261.0,230.0,307.0,1.0,Urban
LP002138,Male,Yes,2,Graduate,No,8152.0,1187.0,82.0,324.0,1.0,Urban
LP002279,Male,Yes,1,Not Graduate,Yes,3953.0,0.0,192.0,307.0,1.0,Rural
LP002429,Male,No,3+,Not Graduate,Yes,0.0,0.0,204.0,305.0,1.0,Semiurban
LP002184,Male,No,3+,Graduate,No,3343.0,2207.0,99.0,407.0,1.0,Urban
LP002138,Female,No,2,Graduate,Yes,14677.0,2941.0,143.0,316.0,1.0,Semiurban
LP002961,Male,No,3+,Graduate,No,642.0,1131.0,272.0,263.0,1.0,Rural
LP001270,Male,Yes,2,Not Graduate,Yes,2834.0,259.0,64.0,337.0,1.0,Urban
LP002152,Male,No,2,Graduate,No,10837.0,3658.0,185.0,273.0,1.0,Semiurban
LP001489,Male,No,1,Graduate,No,8709.0,450.0,147.0,271.0,1.0,Semiurban
LP001794,Male,No,2,Graduate,No,0.0,2388.0,241.0,437.0,1.0,Semiurban
LP002570,Male,Yes,3+,Graduate,No,4561.0,3051.0,140.0,330.0,1.0,Semiurban
LP001806,Male,Yes,3+,Graduate,No,13193.0,0.0,196.0,259.0,1.0,Semiurban
LP002753,Male,Yes,0,Not Graduate,Yes,5331.0,1982.0,19.0,336.0,1.0,Semiurban
LP001116,Male,No,3+,Not Graduate,Yes,13331.0,0.0,0.0,346.0,0.0,Rural
LP001760,Male,Yes,0,Not Graduate,Yes,13653.0,1324.0,61.0,329.0,1.0,Semiurban
LP002772,Female,No,2,Graduate,Yes,0.0,3177.0,108.0,310.0,2.0,Rural
LP002712,Female,No,3+,Not Graduate,Yes,3499.0,2518.0,115.0,252.0,1.0,Rural
LP001744,Female,No,1,Graduate,Yes,8925.0,3777.0,227.0,315.0,1.0,Semiurban
LP001011,Female,Yes,1,Not Graduate,Yes,0.0,2555.0,112.0,291.0,1.0,Urban
LP002053,Male,Yes,1,Not Graduate,Yes,3910.0,127.0,144.0,334.0,1.0,Semiurban
LP002501,Female,No,2,Graduate,Yes,8290.0,0.0,153.0,370.0,1.0,Rural
LP001611,Female,No,2,Graduate,No,1636.0,1910.0,94.0,456.0,1.0,Semiurban
LP001253,Male,Yes,0,Graduate,No,8529.0,2904.0,141.0,393.0,0.0,Semiurban
LP001006,Female,Yes,1,Not Graduate,Yes,1762.0,0.0,224.0,165.0,2.0,Semiurban
LP002306,Female,Yes,0,Graduate,No,1699.0,2700.0,166.0,357.0,1.0,Rural
LP001183,Male,No,0,Not Graduate,Yes,9418.0,1840.0,188.0,441.0,1.0,Rural
LP001405,Male,No,3+,Not Graduate,No,12971.0,610.0,168.0,333.0,0.0,Rural
LP002442,Male,No,3+,Not Graduate,No,1132.0,2798.0,270.0,443.0,1.0,Urban
LP002960,Female,Yes,1,Graduate,No,0.0,853.0,61.0,270.0,0.0,Urban
LP002618,Female,Yes,2,Graduate,Yes,4968.0,679.0,336.0,285.0,1.0,Urban
LP002826,Male,Yes,3+,Graduate,Yes,7839.0,0.0,220.0,331.0,1.0,Urban
LP002862,Male,No,2,Not Graduate,Yes,1075.0,2702.0,234.0,333.0,1.0,Semiurban
LP002408,Female,No,0,Not Graduate,Yes,14638.0,0.0,244.0,397.0,1.0,Urban
LP001658,Male,Yes,0,Graduate,No,4344.0,0.0,223.0,342.0,1.0,Urban
LP002306,Female,No,0,Not Graduate,Yes,1026.0,2841.0,43.0,335.0,1.0,Urban
LP001534,Male,Yes,0,Not Graduate,No,16181.0,1147.0,55.0,503.0,1.0,Semiurban
LP002262,Male,No,1,Not Graduate,Yes,12393.0,6249.0,197.0,292.0,1.0,Urban
LP001066,Female,Yes,0,Graduate,No,1037.0,3214.0,187.0,426.0,1.0,Urban
LP002390,Male,No,3+,Not Graduate,No,11257.0,3645.0,211.0,369.0,1.0,Urban
LP001586,Male,No,0,Not Graduate,No,1445.0,3924.0,146.0,318.0,1.0,Rural
LP001963,Male,Yes,2,Graduate,No,9551.0,946.0,41.0,359.0,1.0,Urban
LP001177,Female,Yes,3+,Graduate,Yes,15302.0,156.0,134.0,289.0,1.0,Urban
LP002067,Male,Yes,2,Graduate,Yes,0.0,0.0,200.0,348.0,1.0,Urban
LP002317,Male,Yes,2,Graduate,No,2117.0,0.0,123.0,342.0,1.0,Semiurban
LP001405,Male,Yes,1,Graduate,Yes,2242.0,4721.0,142.0,373.0,1.0,Urban
LP002240,Male,No,1,Graduate,Yes,6692.0,0.0,145.0,335.0,1.0,Urban
LP001975,Male,Yes,2,Not Graduate,No,7875.0,4032.0,102.0,451.0,1.0,Rural
LP001573,Male,Yes,2,Not Graduate,Yes,4672.0,0.0,79.0,285.0,2.0,Rural
LP001750,Female,Yes,0,Not Graduate,Yes,0.0,1105.0,306.0,297.0,1.0,Semiurban
LP002720,Female,No,3+,Not Graduate,Yes,0.0,5049.0,263.0,358.0,0.0,Semiurban
LP001391,Male,Yes,0,Graduate,No,148.0,2325.0,225.0,290.0,1.0,Urban
LP001493,Female,Yes,1,Not Graduate,Yes,8368.0,2397.0,175.0,386.0,1.0,Rural
LP002798,Female,Yes,1,Graduate,No,0.0,8.0,65.0,428.0,1.0,Semiurban
LP001002,Male,No,0,Graduate,No,0.0,0.0,211.0,308.0,0.0,Semiurban
LP001310,Female,No,3+,Not Graduate,No,0.0,1480.0,229.0,348.0,1.0,Rural
LP001219,Female,Yes,2,Not Graduate,Yes,7124.0,0.0,116.0,385.0,2.0,Urban
LP002050,Female,No,0,Graduate,Yes,11625.0,1310.0,60.0,400.0,1.0,Rural
LP002777,Female,Yes,1,Graduate,Yes,6058.0,4270.0,176.0,569.0,1.0,Urban
LP002062,Female,No,3+,Graduate,No,16533.0,0.0,225.0,254.0,1.0,Urban
LP002553,Female,Yes,1,Graduate,Yes,6057.0,3348.0,93.0,439.0,1.0,Rural
LP001492,Female,No,3+,Not Graduate,No,4644.0,4310.0,183.0,300.0,1.0,Urban
LP002637,Female,Yes,3+,Graduate,Yes,714.0,894.0,72.0,303.0,1.0,Semiurban
LP002394,Male,Yes,3+,Not Graduate,No,6336.0,1693.0,55.0,352.0,1.0,Rural
LP002294,Male,No,0,Graduate,Yes,471.0,298.0,158.0,346.0,1.0,Semiurban
LP001859,Female,Yes,0,Graduate,Yes,0.0,759.0,79.0,424.0,1.0,Urban
LP001323,Female,Yes,0,Graduate,Yes,0.0,3826.0,176.0,246.0,1.0,Urban
LP002584,Male,Yes,3+,Not Graduate,No,3903.0,3573.0,17.0,148.0,0.0,Rural
LP001400,Female,Yes,3+,Graduate,No,2332.0,2672.0,76.0,468.0,1.0,Rural
LP001020,Female,No,1,Not Graduate,Yes,20299.0,3255.0,222.0,248.0,1.0,Urban
LP001865,Male,Yes,2,Not Graduate,No,6372.0,2146.0,196.0,408.0,1.0,Rural
LP002711,Male,No,0,Not Graduate,No,6278.0,0.0,175.0,433.0,1.0,Urban
LP001203,Male,No,3+,Graduate,No,2036.0,4495.0,108.0,416.0,1.0,Semiurban
LP001585,Female,No,1,Not Graduate,Yes,22638.0,0.0,144.0,375.0,1.0,Rural
LP002568,Female,No,1,Not Graduate,Yes,0.0,1330.0,125.0,391.0,1.0,Semiurban
LP001028,Male,Yes,1,Graduate,Yes,2482.0,3922.0,323.0,308.0,1.0,Rural
LP001578,Male,Yes,0,Graduate,No,10870.0,0.0,167.0,218.0,1.0,Semiurban
LP001169,Female,No,0,Not Graduate,Yes,6332.0,3300.0,83.0,320.0,1.0,Urban
LP002940,Male,Yes,2,Not Graduate,No,0.0,0.0,136.0,307.0,1.0,Urban
LP002051,Female,No,1,Graduate,No,5335.0,3219.0,12.0,281.0,1.0,Urban
LP002043,Female,Yes,0,Not Graduate,Yes,9051.0,4872.0,0.0,345.0,1.0,Urban
LP002984,Male,Yes,1,Not Graduate,Yes,8096.0,0.0,256.0,215.0,1.0,Rural
LP002086,Male,Yes,3+,Not Graduate,Yes,8945.0,0.0,164.0,424.0,1.0,Semiurban
LP001961,Female,No,1,Graduate,No,17628.0,1809.0,108.0,338.0,0.0,Rural
LP001909,Male,No,2,Not Graduate,No,6726.0,0.0,140.0,310.0,2.0,Rural
LP002935,Male,Yes,0,Graduate,Yes,9711.0,0.0,134.0,322.0,1.0,Urban
LP002614,Male,No,3+,Graduate,No,0.0,1533.0,148.0,332.0,1.0,Rural
LP002712,Male,No,0,Graduate,Yes,15804.0,2513.0,231.0,275.0,1.0,Semiurban
LP002777,Female,Yes,3+,Not Graduate,Yes,5550.0,709.0,184.0,275.0,0.0,Rural
LP002345,Female,No,1,Graduate,Yes,236.0,1909.0,111.0,257.0,1.0,Semiurban
LP002960,Female,Yes,1,Not Graduate,Yes,4068.0,4454.0,7.0,250.0,1.0,Urban
LP001325,Female,Yes,2,Graduate,Yes,8953.0,629.0,65.0,286.0,0.0,Urban
LP002111,Male,Yes,2,Not Graduate,Yes,11073.0,986.0,201.0,333.0,1.0,Rural
LP002892,Male,No,3+,Not Graduate,No,4637.0,1548.0,263.0,414.0,1.0,Semiurban
LP002036,Female,Yes,2,Not Graduate,No,8605.0,748.0,75.0,240.0,1.0,Urban
LP002867,Female,Yes,2,Graduate,Yes,3681.0,749.0,63.0,402.0,1.0,Urban
LP001784,Male,No,2,Not Graduate,Yes,7980.0,6247.0,109.0,237.0,1.0,Rural
LP002825,Female,No,2,Not Graduate,No,6355.0,1944.0,281.0,348.0,1.0,Semiurban
LP002101,Female,No,1,Graduate,No,6893.0,795.0,154.0,243.0,1.0,Urban
LP002476,Male,No,2,Graduate,Yes,3409.0,5366.0,83.0,260.0,1.0,Urban
LP002211,Female,Yes,1,Not Graduate,Yes,7479.0,4553.0,115.0,363.0,1.0,Semiurban
LP002472,Male,No,1,Graduate,No,473.0,3299.0,102.0,362.0,0.0,Rural
LP001489,Male,No,0,Graduate,Yes,6288.0,0.0,197.0,391.0,1.0,Rural
LP002766,Female,No,1,Graduate,No,1566.0,9031.0,294.0,282.0,1.0,Urban
LP002917,Male,No,1,Not Graduate,Yes,0.0,0.0,153.0,407.0,0.0,Urban
LP002768,Female,Yes,2,Graduate,No,1162.0,0.0,227.0,444.0,0.0,Rural
LP002643,Male,No,1,Not Graduate,Yes,3995.0,2643.0,38.0,357.0,1.0,Rural
LP001949,Female,Yes,3+,Graduate,Yes,2170.0,632.0,324.0,226.0,0.0,Urban
LP002050,Female,No,2,Graduate,Yes,7437.0,0.0,39.0,217.0,1.0,Semiurban
LP002657,Female,Yes,2,Not Graduate,No,5634.0,1219.0,236.0,352.0,1.0,Semiurban
LP002847,Male,Yes,2,Graduate,Yes,10958.0,1816.0,169.0,305.0,1.0,Urban
LP002192,Male,No,0,Graduate,No,4699.0,1144.0,45.0,277.0,0.0,Urban
LP002137,Female,Yes,2,Graduate,No,6209.0,2424.0,207.0,331.0,0.0,Urban
LP002257,Male,No,1,Graduate,No,15806.0,325.0,140.0,319.0,1.0,Urban
LP001921,Female,Yes,3+,Not Graduate,No,2681.0,1225.0,72.0,332.0,1.0,Rural
LP002412,Female,Yes,2,Not Graduate,Yes,3556.0,5158.0,143.0,285.0,1.0,Semiurban
LP001760,Male,Yes,2,Not Graduate,Yes,12034.0,4209.0,15.0,471.0,1.0,Semiurban
LP001884,Female,No,3+,Not Graduate,Yes,0.0,1035.0,105.0,271.0,1.0,Semiurban
LP002176,Male,Yes,2,Not Graduate,No,12671.0,3092.0,68.0,325.0,1.0,Rural
LP002042,Female,No,0,Not Graduate,Yes,3831.0,3977.0,128.0,209.0,1.0,Urban
LP001936,Male,Yes,1,Not Graduate,No,434.0,0.0,9.0,267.0,1.0,Semiurban
LP001584,Female,Yes,3+,Graduate,No,10335.0,2500.0,4.0,257.0,0.0,Semiurban
LP001572,Female,Yes,3+,Not Graduate,No,3750.0,2027.0,77.0,307.0,1.0,Rural
LP001008,Male,Yes,0,Not Graduate,Yes,15569.0,3390.0,140.0,326.0,1.0,Urban
LP002321,Female,Yes,1,Not Graduate,No,5642.0,0.0,67.0,315.0,1.0,Urban
LP002224,Female,Yes,0,Graduate,Yes,5601.0,1509.0,178.0,307.0,1.0,Urban
LP001259,Male,No,1,Not Graduate,Yes,1842.0,0.0,197.0,356.0,1.0,Semiurban
LP002317,Female,No,0,Not Graduate,Yes,4344.0,2505.0,77.0,361.0,1.0,Rural
LP002862,Male,No,2,Not Graduate,No,3627.0,0.0,250.0,187.0,1.0,Semiurban
LP001473,Female,Yes,0,Graduate,Yes,12762.0,119.0,119.0,411.0,1.0,Rural
LP002949,Male,No,3+,Not Graduate,No,6829.0,1935.0,284.0,359.0,0.0,Rural
LP001737,Female,Yes,3+,Graduate,No,9198.0,0.0,122.0,215.0,0.0,Semiurban
LP001120,Female,No,3+,Graduate,No,5741.0,0.0,56.0,401.0,2.0,Rural
LP001289,Female,No,0,Graduate,No,2839.0,4427.0,238.0,409.0,1.0,Rural
LP002296,Male,Yes,3+,Graduate,Yes,7293.0,0.0,62.0,213.0,0.0,Rural
LP001949,Male,Yes,3+,Not Graduate,Yes,14239.0,0.0,231.0,322.0,2.0,Urban
LP002257,Male,No,2,Graduate,Yes,0.0,0.0,152.0,359.0,1.0,Urban
LP001947,Male,No,2,Graduate,Yes,7569.0,1331.0,99.0,412.0,1.0,Urban
LP001022,Female,No,1,Not Graduate,No,13703.0,5890.0,83.0,374.0,1.0,Urban
LP002699,Female,No,1,Graduate,No,540.0,1222.0,136.0,306.0,1.0,Semiurban
LP002046,Male,Yes,1,Graduate,No,10431.0,3187.0,195.0,272.0,1.0,Semiurban
LP001407,Male,No,0,Graduate,No,10437.0,557.0,139.0,246.0,1.0,Semiurban
LP001128,Male,Yes,1,Graduate,Yes,0.0,2107.0,257.0,282.0,0.0,Urban
LP002357,Female,Yes,0,Graduate,Yes,11504.0,1040.0,51.0,377.0,0.0,Semiurban
LP002383,Male,No,0,Graduate,No,1796.0,3152.0,135.0,402.0,1.0,Urban
LP001047,Male,Yes,1,Not Graduate,No,7223.0,0.0,228.0,318.0,1.0,Urban
LP002863,Female,No,1,Not Graduate,No,11012.0,1806.0,49.0,414.0,0.0,Rural
LP001504,Female,Yes,0,Not Graduate,No,12014.0,2020.0,223.0,369.0,1.0,Rural
LP001284,Male,Yes,2,Not Graduate,Yes,0.0,2678.0,144.0,507.0,1.0,Urban
LP001508,Female,No,3+,Graduate,No,15366.0,0.0,151.0,223.0,1.0,Rural
LP001750,Male,Yes,3+,Graduate,Yes,13255.0,308.0,116.0,328.0,1.0,Rural
LP002615,Female,Yes,3+,Graduate,Yes,11171.0,3236.0,49.0,356.0,1.0,Rural
LP002885,Male,No,2,Not Graduate,No,7238.0,2216.0,136.0,462.0,1.0,Rural
LP002962,Male,Yes,0,Not Graduate,No,2698.0,6316.0,99.0,247.0,1.0,Semiurban
LP002125,Male,Yes,1,Graduate,Yes,0.0,163.0,261.0,279.0,2.0,Rural
LP001022,Male,No,0,Graduate,Yes,0.0,0.0,182.0,346.0,1.0,Urban
LP001356,Female,No,0,Not Graduate,No,8850.0,334.0,145.0,263.0,1.0,Rural
LP002826,Female,Yes,1,Not Graduate,Yes,11168.0,0.0,245.0,326.0,1.0,Rural
LP001114,Female,Yes,2,Not Graduate,No,4698.0,3511.0,138.0,236.0,1.0,Semiurban
LP002826,Female,Yes,3+,Not Graduate,No,2554.0,1593.0,197.0,420.0,1.0,Semiurban
LP001669,Male,No,3+,Graduate,Yes,5578.0,2685.0,233.0,452.0,1.0,Semiurban
LP001183,Male,Yes,0,Not Graduate,Yes,1533.0,3118.0,121.0,454.0,1.0,Rural
LP002877,Female,Yes,2,Not Graduate,No,5303.0,4429.0,176.0,352.0,2.0,Urban
LP002255,Female,Yes,3+,Graduate,No,1206.0,0.0,109.0,354.0,1.0,Semiurban
LP001616,Female,Yes,2,Graduate,Yes,8665.0,0.0,231.0,341.0,0.0,Rural
LP002920,Female,Yes,1,Graduate,Yes,12264.0,0.0,140.0,398.0,1.0,Rural
LP002788,Female,Yes,0,Not Graduate,Yes,8076.0,776.0,249.0,424.0,1.0,Rural
LP002435,Male,No,0,Not Graduate,Yes,4722.0,2144.0,158.0,389.0,1.0,Semiurban
LP002602,Male,No,2,Not Graduate,No,10813.0,1941.0,340.0,358.0,1.0,Rural
LP001030,Male,Yes,3+,Not Graduate,No,5287.0,2079.0,88.0,388.0,0.0,Semiurban
LP001059,Female,Yes,2,Graduate,No,10632.0,0.0,209.0,342.0,0.0,Rural
LP001312,Female,No,1,Graduate,Yes,1557.0,0.0,139.0,255.0,0.0,Urban
LP001931,Female,No,3+,Not Graduate,Yes,2294.0,725.0,125.0,304.0,1.0,Urban
LP002530,Female,No,3+,Not Graduate,No,0.0,1192.0,0.0,356.0,0.0,Rural
LP001765,Male,Yes,2,Not Graduate,Yes,2529.0,241.0,148.0,286.0,1.0,Semiurban
LP002744,Male,Yes,1,Graduate,Yes,10769.0,2293.0,67.0,281.0,1.0,Rural
LP002347,Female,Yes,3+,Not Graduate,Yes,215.0,0.0,119.0,382.0,0.0,Urban
LP001541,Male,Yes,0,Graduate,Yes,0.0,290.0,70.0,387.0,1.0,Rural
LP002777,Male,No,1,Not Graduate,Yes,2819.0,2969.0,80.0,361.0,1.0,Semiurban
LP002408,Female,No,3+,Graduate,Yes,0.0,2158.0,59.0,310.0,1.0,Semiurban
LP001327,Female,No,2,Graduate,No,2307.0,587.0,60.0,320.0,1.0,Semiurban
LP002318,Female,No,3+,Not Graduate,No,17179.0,649.0,19.0,388.0,0.0,Semiurban
LP002853,Female,Yes,0,Graduate,No,117.0,308.0,172.0,284.0,1.0,Urban
LP001931,Female,Yes,1,Graduate,No,8788.0,691.0,144.0,247.0,1.0,Semiurban
LP001843,Female,No,3+,Not Graduate,Yes,4723.0,232.0,197.0,375.0,1.0,Semiurban
LP001665,Male,No,0,Graduate,No,7301.0,611.0,112.0,334.0,1.0,Urban
LP002943,Male,No,3+,Not Graduate,No,2280.0,2406.0,91.0,427.0,1.0,Semiurban
LP002208,Female,No,3+,Graduate,No,11794.0,2349.0,136.0,273.0,1.0,Urban
LP002690,Male,No,1,Graduate,No,7611.0,0.0,197.0,412.0,1.0,Semiurban
LP002670,Female,Yes,2,Graduate,Yes,7769.0,6473.0,166.0,304.0,1.0,Semiurban
LP001121,Female,Yes,2,Graduate,Yes,5743.0,125.0,144.0,393.0,0.0,Semiurban
LP002270,Female,No,0,Not Graduate,No,12333.0,2877.0,194.0,258.0,-0.0,Semiurban
LP002383,Female,No,0,Not Graduate,No,8370.0,0.0,143.0,238.0,1.0,Rural
LP001405,Male,No,0,Not Graduate,Yes,7292.0,5579.0,97.0,365.0,1.0,Rural
LP002064,Female,Yes,1,Graduate,Yes,8897.0,3065.0,213.0,324.0,1.0,Semiurban
LP002610,Male,Yes,2,Graduate,No,0.0,2642.0,46.0,353.0,1.0,Semiurban
LP001546,Female,Yes,0,Not Graduate,Yes,6249.0,1116.0,33.0,279.0,0.0,Semiurban
LP002105,Female,No,0,Not Graduate,Yes,4815.0,0.0,141.0,364.0,1.0,Rural
LP001758,Female,Yes,3+,Not Graduate,No,11835.0,6123.0,149.0,425.0,1.0,Semiurban
LP002425,Male,No,3+,Not Graduate,Yes,1187.0,3923.0,161.0,414.0,1.0,Urban
LP001720,Female,Yes,0,Graduate,No,6325.0,728.0,117.0,298.0,1.0,Rural
LP002843,Female,Yes,3+,Not Graduate,No,16136.0,2903.0,247.0,260.0,1.0,Rural
LP001428,Female,Yes,3+,Graduate,Yes,5033.0,0.0,26.0,342.0,1.0,Rural
LP001030,Male,No,3+,Not Graduate,Yes,0.0,0.0,153.0,397.0,1.0,Semiurban
LP001541,Male,No,1,Graduate,Yes,17561.0,1647.0,201.0,232.0,1.0,Urban
LP001187,Male,Yes,0,Not Graduate,Yes,1105.0,0.0,250.0,382.0,1.0,Rural
LP001865,Female,No,0,Not Graduate,Yes,0.0,290.0,246.0,473.0,0.0,Urban
LP001541,Male,No,3+,Graduate,Yes,0.0,1459.0,58.0,384.0,1.0,Urban
LP001138,Female,No,1,Graduate,No,9324.0,0.0,171.0,241.0,0.0,Urban
LP002055,Male,No,3+,Not Graduate,Yes,12571.0,1384.0,126.0,268.0,0.0,Semiurban
LP002286,Male,No,1,Graduate,No,15205.0,0.0,141.0,297.0,1.0,Semiurban
LP001366,Female,No,0,Not Graduate,Yes,5267.0,4355.0,230.0,333.0,0.0,Semiurban
LP001465,Male,No,3+,Graduate,Yes,0.0,1329.0,290.0,365.0,2.0,Rural
LP002318,Female,Yes,0,Not Graduate,Yes,1934.0,3036.0,163.0,389.0,1.0,Rural
LP001325,Female,No,1,Not Graduate,Yes,5371.0,0.0,0.0,323.0,1.0,Urban
LP001083,Male,No,2,Not Graduate,Yes,5059.0,3205.0,13.0,359.0,-0.0,Rural
LP001785,Female,Yes,1,Not Graduate,No,12631.0,5673.0,139.0,272.0,0.0,Semiurban
LP002774,Female,Yes,2,Not Graduate,No,0.0,1922.0,220.0,296.0,2.0,Semiurban
LP001938,Male,Yes,0,Not Graduate,No,0.0,3021.0,82.0,400.0,1.0,Semiurban
LP002017,Male,Yes,0,Not Graduate,Yes,3415.0,955.0,128.0,372.0,1.0,Semiurban
LP002090,Female,No,3+,Not Graduate,Yes,7282.0,2622.0,268.0,380.0,1.0,Urban
LP001915,Male,Yes,2,Graduate,Yes,2659.0,5955.0,112.0,275.0,0.0,Rural
LP001238,Female,Yes,1,Graduate,No,2195.0,7709.0,278.0,340.0,0.0,Semiurban
LP001232,Female,No,0,Graduate,No,11864.0,2464.0,109.0,348.0,0.0,Urban
LP001024,Male,No,2,Not Graduate,Yes,7868.0,0.0,213.0,363.0,1.0,Rural
LP001843,Male,No,1,Not Graduate,No,0.0,3297.0,148.0,408.0,1.0,Urban
LP002270,Male,Yes,2,Not Graduate,Yes,2277.0,0.0,203.0,345.0,1.0,Semiurban
LP002402,Male,No,1,Graduate,Yes,8123.0,0.0,298.0,446.0,0.0,Semiurban
LP002777,Female,Yes,1,Graduate,No,0.0,215.0,175.0,214.0,1.0,Semiurban
LP001482,Female,No,1,Graduate,No,8088.0,7151.0,240.0,322.0,1.0,Rural
LP001501,Male,No,1,Graduate,No,3222.0,5486.0,73.0,409.0,2.0,Semiurban
LP001047,Male,Yes,2,Graduate,No,7246.0,4923.0,70.0,294.0,1.0,Rural
LP002105,Female,No,2,Not Graduate,Yes,5862.0,3833.0,16.0,396.0,1.0,Urban
LP002129,Female,No,3+,Graduate,Yes,0.0,0.0,61.0,349.0,1.0,Rural
LP001972,Female,No,2,Not Graduate,No,1554.0,2244.0,260.0,466.0,1.0,Urban
LP002175,Female,No,2,Not Graduate,No,13423.0,6599.0,168.0,332.0,1.0,Rural
LP002272,Male,No,3+,Not Graduate,No,18685.0,2819.0,122.0,333.0,1.0,Semiurban
LP001726,Female,Yes,2,Graduate,No,0.0,4403.0,158.0,459.0,1.0,Semiurban
LP001497,Female,Yes,1,Graduate,Yes,11120.0,0.0,195.0,319.0,1.0,Urban
