Customer_ID,Age,Gender,Region,Marital_Status,Annual_Income,Smoker,Vehicle_Type,Policy_Type,Policy_Tenure_Years,Annual_Premium,Risk_Score,Has_Claim,Claim_Amount,Base_Premium
1082,19,Male,South,Married,37730,No,Truck,Standard,7,1015,22,Yes,1135,795
1083,62,Male,Northeast,Divorced,105449,No,Sedan,Standard,11,1400,39,Yes,2364,1010
1084,43,Male,Northeast,Single,52868,Yes,Sports,Basic,24,1635,52,No,0,1115
1085,31,Female,West,Single,51954,No,Sports,Standard,18,1225,37,Yes,4431,855
1086,73,Male,Midwest,Single,81781,No,Truck,Basic,26,1005,34,No,0,665
1087,68,Female,Midwest,Single,78653,No,Truck,Premium,28,1760,32,No,0,1440
1088,24,Female,South,Single,30998,No,Sedan,Basic,9,560,14,No,0,420
1089,20,Female,West,Married,29504,No,Sports,Premium,3,1430,23,No,0,1200
1090,64,Male,Midwest,Single,109953,No,Sedan,Premium,6,1720,30,No,0,1420
1091,40,Female,South,Married,65515,No,SUV,Standard,6,1110,21,No,0,900
1092,63,Male,South,Married,106003,No,SUV,Standard,14,1315,30,No,0,1015
1093,60,Female,Midwest,Single,109657,No,Sedan,Basic,17,890,29,No,0,600
1094,64,Male,West,Single,113006,No,Sedan,Basic,12,920,30,No,0,620
1095,62,Male,Northeast,Married,83448,No,Sedan,Basic,0,900,29,No,0,610
1096,35,Male,Midwest,Married,45427,No,Sedan,Standard,2,1065,19,No,0,875
1097,55,Male,Northeast,Single,93676,Yes,Truck,Standard,1,2045,47,No,0,1575
1098,52,Female,Northeast,Married,95524,No,Truck,Standard,7,1310,35,Yes,5202,960
1099,68,Female,West,Married,113831,No,Truck,Premium,10,1760,32,No,0,1440
1100,32,Male,West,Single,57339,Yes,Truck,Standard,20,1930,47,Yes,3557,1460
1101,42,Female,South,Single,68057,No,SUV,Basic,13,720,21,No,0,510
1102,72,Male,West,Married,137918,No,Sedan,Basic,24,990,33,No,0,660
1103,54,Male,South,Married,72072,No,Truck,Standard,22,1230,26,No,0,970
1104,45,Female,Midwest,Married,80865,No,Truck,Basic,11,755,23,No,0,525
1105,27,Male,Northeast,Married,39732,No,Sports,Standard,0,1085,25,No,0,835
1106,56,Male,West,Married,63944,Yes,Sports,Standard,5,2150,57,No,0,1580
1107,74,Male,Midwest,Married,104674,No,Sedan,Standard,3,1410,34,No,0,1070
1108,34,Male,South,Divorced,57217,No,Truck,Basic,25,650,18,No,0,470
1109,56,Male,West,Single,106763,No,Truck,Premium,29,1650,27,No,0,1380
1110,39,Female,Northeast,Single,59357,No,SUV,Standard,16,1095,20,No,0,895
1111,43,Female,Midwest,Single,59452,Yes,Truck,Premium,17,2335,42,No,0,1915
1112,61,Female,West,Single,103481,No,Sedan,Basic,16,895,29,No,0,605
1113,42,Male,West,Married,41798,No,Sports,Standard,9,1220,31,No,0,910
1114,34,Male,Midwest,Married,52641,No,Sports,Basic,4,750,28,No,0,470
1115,30,Male,South,Divorced,28480,Yes,Truck,Standard,4,1920,47,Yes,11417,1450
1116,37,Male,South,Married,40263,No,SUV,Premium,19,1475,19,No,0,1285
1117,42,Male,West,Married,48764,Yes,SUV,Basic,0,1620,51,Yes,2480,1110
1118,21,Male,South,Married,34057,No,Sedan,Basic,29,535,13,No,0,405
1119,27,Female,South,Single,37312,No,SUV,Basic,0,585,15,No,0,435
1120,20,Male,Midwest,Married,24146,No,Truck,Basic,15,530,13,No,0,400
1121,58,Female,South,Married,100237,No,Sedan,Basic,13,970,38,Yes,12982,590
1122,62,Male,South,Married,77519,No,Truck,Standard,27,1300,29,No,0,1010
1123,35,Female,Midwest,Single,55882,Yes,Sedan,Basic,29,1465,39,No,0,1075
1124,64,Male,West,Single,97997,No,SUV,Basic,22,920,30,No,0,620
1125,53,Female,West,Married,73795,No,SUV,Standard,9,1225,26,No,0,965
1126,64,Female,Midwest,Single,94574,No,Truck,Standard,24,1320,30,No,0,1020
1127,39,Male,Northeast,Married,67647,Yes,Sports,Basic,6,1595,50,No,0,1095
1128,51,Male,Midwest,Single,55290,No,SUV,Premium,19,1605,25,No,0,1355
1129,64,Female,Northeast,Single,132469,No,Sports,Standard,19,1520,50,Yes,9661,1020
1130,25,Male,South,Single,34648,No,Truck,Standard,8,975,15,No,0,825
1131,57,Male,West,Single,91688,No,SUV,Premium,10,1655,27,No,0,1385
1132,66,Male,Northeast,Single,73334,No,SUV,Premium,5,1740,31,No,0,1430
1133,61,Female,Northeast,Divorced,132758,No,Sports,Basic,25,1095,49,Yes,2539,605
1134,36,Male,South,Single,41175,Yes,Truck,Basic,10,1470,39,No,0,1080
1135,59,Female,West,Single,90091,No,Sports,Premium,26,1875,48,Yes,3779,1395
1136,58,Female,South,Married,104858,No,SUV,Standard,13,1270,28,No,0,990
1137,54,Male,West,Single,95157,No,Sedan,Basic,17,830,26,No,0,570
1138,23,Female,West,Single,40452,No,SUV,Standard,28,955,14,No,0,815
1139,69,Male,South,Married,99035,No,Sports,Standard,0,1465,42,No,0,1045
1140,43,Male,Northeast,Single,91678,No,Sedan,Premium,21,1535,22,No,0,1315
1141,51,Female,Midwest,Single,67498,No,Sports,Standard,11,1305,35,No,0,955
1142,73,Female,West,Married,110717,No,Sedan,Premium,0,1905,44,Yes,5914,1465
1143,62,Female,West,Single,86337,Yes,Sedan,Basic,2,1700,49,No,0,1210
1144,23,Female,Midwest,Divorced,30398,No,Sports,Standard,5,1155,34,Yes,2234,815
1145,54,Female,Midwest,Single,99512,Yes,Sports,Basic,12,1730,56,No,0,1170
1146,74,Male,South,Married,137258,Yes,Sedan,Premium,4,2610,54,No,0,2070
1147,50,Female,West,Married,79217,No,Sedan,Premium,8,1600,25,No,0,1350
1148,70,Male,South,Single,124997,No,SUV,Standard,15,1380,33,No,0,1050
1149,39,Male,Midwest,Single,48123,No,Sports,Basic,5,795,30,No,0,495
1150,38,Female,South,Divorced,47920,No,SUV,Standard,2,1090,20,No,0,890
1151,23,Female,West,Married,20000,Yes,Truck,Premium,25,2255,44,Yes,10000,1815
1152,23,Female,Northeast,Single,20000,Yes,Sports,Premium,3,2255,44,No,0,1815
1153,72,Female,Northeast,Single,141355,Yes,Truck,Premium,20,2590,53,No,0,2060
1154,65,Female,West,Divorced,97093,No,Truck,Standard,3,1335,31,No,0,1025
1155,21,Male,South,Married,36869,No,Sports,Premium,18,1435,23,No,0,1205
1156,47,Male,Midwest,Single,74743,No,Truck,Standard,8,1165,23,No,0,935
1157,28,Male,Midwest,Divorced,49772,No,Sedan,Standard,26,1000,16,No,0,840
1158,47,Female,Northeast,Single,81016,No,SUV,Premium,14,1565,23,No,0,1335
1159,48,Female,South,Married,47946,No,Sedan,Basic,28,780,24,No,0,540
1160,41,Male,Midwest,Married,75267,No,Truck,Premium,8,1515,21,No,0,1305
1161,72,Female,Midwest,Married,120821,No,Sedan,Standard,11,1390,33,No,0,1060
1162,26,Female,West,Single,21794,No,Sports,Standard,4,1080,25,No,0,830
1163,72,Female,South,Divorced,119877,No,Truck,Standard,16,1390,33,No,0,1060
1164,20,Male,South,Divorced,20000,No,Sports,Standard,16,1130,33,Yes,2755,800
1165,68,Female,Midwest,Single,131568,No,Truck,Premium,27,1860,42,Yes,1731,1440
1166,48,Male,South,Married,82771,No,Truck,Basic,13,780,24,No,0,540
1167,57,Female,South,Divorced,88152,No,Sports,Premium,6,1755,37,No,0,1385
1168,54,Female,South,Married,85341,No,Truck,Standard,18,1230,26,No,0,970
1169,53,Male,West,Married,56875,No,SUV,Premium,7,1625,26,No,0,1365
1170,41,Female,Midwest,Married,69127,No,Sports,Standard,21,1215,31,No,0,905
1171,48,Female,Northeast,Married,67854,No,Truck,Basic,5,780,24,No,0,540
1172,23,Female,South,Married,28674,No,SUV,Premium,5,1355,14,No,0,1215
1173,19,Male,Midwest,Married,24634,No,SUV,Premium,5,1315,12,No,0,1195
1174,37,Female,Northeast,Single,40454,No,Truck,Basic,18,675,19,No,0,485
1175,45,Female,West,Married,95003,No,SUV,Premium,21,1555,23,No,0,1325
1176,28,Female,Midwest,Single,49305,No,Truck,Standard,18,1000,16,No,0,840
1177,21,Female,West,Married,38368,No,Truck,Premium,20,1335,13,No,0,1205
1178,32,Female,Midwest,Single,36479,No,Truck,Standard,16,1030,17,No,0,860
1179,23,Male,West,Married,20341,Yes,Truck,Basic,1,1355,34,No,0,1015
1180,71,Male,Midwest,Single,101673,Yes,SUV,Premium,1,2585,53,No,0,2055
1181,66,Female,West,Married,94806,No,Sedan,Premium,11,1740,31,No,0,1430
1182,47,Female,Northeast,Married,73720,No,Sports,Basic,8,865,33,No,0,535
1183,73,Male,Midwest,Married,155416,Yes,Sedan,Standard,4,2205,54,No,0,1665
1184,55,Female,Northeast,Single,67970,No,Truck,Premium,16,1645,27,No,0,1375
1185,68,Female,South,Single,68159,No,Truck,Standard,27,1460,42,Yes,14675,1040
1186,74,Female,Northeast,Divorced,85769,No,Truck,Premium,17,1810,34,No,0,1470
1187,19,Female,Midwest,Married,29782,Yes,Sedan,Standard,28,1715,32,No,0,1395
1188,32,Female,Northeast,Single,63968,No,Sports,Standard,21,1130,27,No,0,860
1189,28,Female,Midwest,Divorced,47864,No,Sedan,Premium,5,1500,26,Yes,1467,1240
1190,25,Female,West,Single,27135,No,Sports,Standard,17,1175,35,Yes,18527,825
1191,43,Female,South,Married,86333,No,Truck,Premium,18,1535,22,No,0,1315
1192,68,Male,Northeast,Married,88616,No,SUV,Standard,19,1360,32,No,0,1040
1193,62,Male,South,Single,56669,Yes,SUV,Standard,25,2200,59,Yes,7031,1610
1194,61,Female,Northeast,Single,93591,No,Sedan,Standard,15,1295,29,No,0,1005
1195,22,Female,Midwest,Married,31425,No,SUV,Premium,12,1340,13,No,0,1210
1196,23,Female,Northeast,Single,47662,Yes,SUV,Basic,16,1355,34,No,0,1015
1197,43,Female,South,Married,48050,No,Sports,Standard,27,1235,32,No,0,915
1198,71,Male,Northeast,Married,140996,No,Truck,Premium,9,1785,33,No,0,1455
1199,21,Male,South,Single,26692,No,SUV,Basic,26,535,13,No,0,405
1200,36,Male,South,Married,46888,Yes,Truck,Premium,14,2270,39,No,0,1880
1201,37,Male,Midwest,Single,48425,No,Truck,Standard,17,1075,19,No,0,885
1202,50,Female,West,Single,96283,No,Truck,Standard,6,1200,25,No,0,950
1203,37,Female,West,Married,39318,No,Truck,Standard,5,1075,19,No,0,885
1204,66,Female,Northeast,Divorced,83385,No,SUV,Basic,15,940,31,No,0,630
1205,29,Male,South,Married,44010,No,Sedan,Standard,20,1005,16,No,0,845
1206,64,Female,Midwest,Single,102219,No,SUV,Premium,7,1720,30,No,0,1420
1207,18,Female,West,Divorced,30988,No,Sedan,Premium,2,1310,12,No,0,1190
1208,43,Male,Midwest,Married,59319,No,Sedan,Premium,29,1635,32,Yes,1690,1315
1209,31,Male,Midwest,Single,55436,No,Truck,Standard,14,1025,17,No,0,855
1210,55,Male,South,Divorced,42161,Yes,SUV,Basic,26,1645,47,No,0,1175
1211,54,Male,Northeast,Single,86552,No,Sports,Standard,15,1330,36,No,0,970
1212,28,Male,South,Married,46327,No,Sedan,Standard,27,1000,16,No,0,840
1213,53,Female,West,Divorced,65906,No,Sedan,Basic,12,825,26,No,0,565
1214,30,Female,West,Single,50800,No,SUV,Premium,7,1520,27,Yes,4334,1250
1215,60,Male,Midwest,Married,74324,No,Sports,Standard,4,1390,39,No,0,1000
1216,20,Female,South,Single,29266,No,Sports,Standard,10,1030,23,No,0,800
1217,50,Female,South,Divorced,54759,Yes,Sedan,Basic,8,1600,45,No,0,1150
1218,23,Female,Midwest,Married,37449,Yes,SUV,Basic,8,1355,34,No,0,1015
1219,67,Female,Northeast,Single,118720,No,Sports,Premium,11,1945,51,Yes,3336,1435
1220,73,Male,Midwest,Single,96828,No,Truck,Premium,27,1805,34,No,0,1465
1221,27,Female,Midwest,Married,40420,No,Sports,Standard,6,1185,35,Yes,636,835
1222,22,Female,West,Married,33260,No,Sedan,Premium,27,1340,13,No,0,1210
1223,40,Female,South,Married,55437,No,Truck,Basic,27,710,21,No,0,500
1224,27,Male,West,Single,42963,No,Sports,Premium,2,1485,25,No,0,1235
1225,61,Female,Midwest,Married,138142,No,Sports,Standard,3,1495,49,Yes,1751,1005
1226,19,Male,South,Single,36691,No,Sports,Premium,14,1415,22,No,0,1195
1227,30,Male,Midwest,Married,42370,No,Sedan,Standard,5,1020,17,No,0,850
1228,57,Male,Midwest,Single,92999,No,Truck,Standard,0,1255,27,No,0,985
1229,19,Male,Northeast,Married,27440,No,Sedan,Basic,1,615,22,Yes,5354,395
1230,37,Female,West,Single,49512,No,Sports,Standard,21,1175,29,No,0,885
1231,18,Male,West,Married,34087,No,SUV,Standard,29,910,12,No,0,790
1232,54,Male,Midwest,Divorced,80767,No,Truck,Standard,24,1230,26,No,0,970
1233,26,Male,Northeast,Married,39058,No,SUV,Standard,19,980,15,No,0,830
1234,34,Male,Midwest,Married,81502,No,Sedan,Premium,18,1450,18,No,0,1270
1235,26,Male,Midwest,Married,43978,No,Truck,Basic,7,580,15,No,0,430
1236,28,Female,Midwest,Married,38006,Yes,Truck,Premium,12,2200,36,No,0,1840
1237,32,Male,Northeast,Single,52049,No,Sports,Premium,6,1530,27,No,0,1260
1238,41,Female,South,Married,60513,No,Sedan,Standard,1,1115,21,No,0,905
1239,55,Female,Northeast,Married,92546,No,Sports,Basic,25,945,37,No,0,575
1240,72,Male,Midwest,Single,79359,No,Sports,Standard,29,1490,43,No,0,1060
1241,52,Female,South,Single,69146,No,Sedan,Standard,11,1210,25,No,0,960
1242,47,Female,Midwest,Married,78105,No,Sports,Standard,3,1265,33,No,0,935
1243,48,Female,Northeast,Single,76206,No,Sedan,Standard,9,1180,24,No,0,940
1244,66,Male,Northeast,Divorced,103413,No,SUV,Standard,5,1340,31,No,0,1030
1245,22,Male,South,Married,37720,No,Sports,Basic,26,640,23,No,0,410
1246,61,Male,Northeast,Single,97044,No,Truck,Premium,1,1695,29,No,0,1405
1247,67,Male,Midwest,Single,70386,No,Truck,Standard,5,1345,31,No,0,1035
1248,31,Male,South,Single,31249,No,SUV,Basic,10,625,17,No,0,455
1249,70,Male,West,Single,134794,No,Truck,Premium,24,1780,33,No,0,1450
1250,73,Male,Midwest,Single,144193,No,SUV,Premium,19,1805,34,No,0,1465
1251,28,Female,West,Divorced,61841,No,SUV,Standard,29,1000,16,No,0,840
1252,26,Female,South,Married,35942,No,Sports,Standard,10,1080,25,No,0,830
1253,51,Male,South,Single,60548,No,Sedan,Basic,25,805,25,No,0,555
1254,29,Female,Midwest,Single,38058,No,SUV,Standard,22,1005,16,No,0,845
1255,52,Male,Northeast,Married,62249,No,Truck,Basic,8,810,25,No,0,560
1256,52,Male,Midwest,Married,65083,No,Truck,Standard,23,1210,25,No,0,960
1257,18,Male,Northeast,Single,35229,No,Sedan,Premium,1,1310,12,No,0,1190
1258,57,Female,Northeast,Single,78349,Yes,Sports,Standard,29,2155,57,No,0,1585
1259,39,Male,Midwest,Divorced,45254,No,Truck,Standard,8,1095,20,No,0,895
1260,46,Male,South,Single,50060,No,Sports,Standard,23,1260,33,No,0,930
1261,25,Male,Midwest,Married,41508,No,SUV,Basic,20,575,15,No,0,425
1262,28,Male,West,Married,44144,Yes,Truck,Standard,24,1900,46,Yes,5149,1440
1263,58,Female,South,Married,102374,No,SUV,Premium,15,1670,28,No,0,1390
1264,54,Male,Northeast,Married,66440,Yes,Truck,Basic,14,1630,46,No,0,1170
1265,31,Female,South,Divorced,50197,No,Truck,Premium,5,1425,17,No,0,1255
1266,47,Female,Midwest,Married,103164,Yes,Sedan,Basic,15,1565,43,No,0,1135
1267,52,Male,South,Single,77284,No,SUV,Basic,10,810,25,No,0,560
1268,38,Male,Northeast,Married,54890,No,Sedan,Premium,12,1590,30,Yes,10439,1290
1269,54,Female,Northeast,Single,74251,No,Sedan,Premium,13,1630,26,No,0,1370
1270,22,Female,South,Divorced,30748,No,Sedan,Basic,8,540,13,No,0,410
1271,36,Female,West,Single,63502,No,Sedan,Basic,24,670,19,No,0,480
1272,31,Female,Northeast,Single,34498,No,Sports,Basic,2,725,27,No,0,455
1273,43,Male,West,Married,34038,No,Sports,Standard,6,1235,32,No,0,915
1274,21,Female,Northeast,Married,40572,No,Sports,Standard,19,1035,23,No,0,805
1275,42,Female,South,Single,67992,No,SUV,Standard,19,1120,21,No,0,910
1276,62,Female,Northeast,Married,83600,No,Sports,Basic,29,1000,39,No,0,610
1277,59,Female,West,Divorced,127402,Yes,SUV,Basic,22,1675,48,No,0,1195
1278,42,Male,West,Married,59399,No,Truck,Basic,21,720,21,No,0,510
1279,35,Male,South,Married,29723,No,Sports,Standard,3,1165,29,No,0,875
1280,57,Male,West,Single,89935,No,Truck,Standard,4,1255,27,No,0,985
1281,25,Female,West,Single,40798,Yes,Sports,Standard,21,1875,45,No,0,1425
1282,56,Female,South,Married,91747,No,Sedan,Standard,3,1250,27,No,0,980
1283,57,Male,Northeast,Married,75550,No,Sports,Standard,28,1355,37,No,0,985
1284,31,Male,South,Married,34747,No,SUV,Premium,7,1425,17,No,0,1255
1285,49,Female,Northeast,Married,72495,No,Truck,Standard,3,1185,24,No,0,945
1286,68,Male,Northeast,Single,137282,Yes,Sedan,Standard,10,2160,52,No,0,1640
1287,55,Female,Northeast,Married,81920,No,Sports,Standard,12,1345,37,No,0,975
1288,50,Female,Midwest,Single,69615,No,Sedan,Premium,14,1600,25,No,0,1350
1289,40,Female,Northeast,Divorced,51565,No,Truck,Premium,27,1510,21,No,0,1300
1290,32,Female,South,Single,45056,No,SUV,Standard,15,1030,17,No,0,860
1291,50,Female,South,Married,85413,No,Sports,Basic,9,900,35,No,0,550
1292,42,Female,South,Single,63658,No,Truck,Premium,19,1620,31,Yes,14718,1310
1293,34,Male,Midwest,Married,52707,No,Truck,Standard,25,1050,18,No,0,870
1294,50,Male,West,Married,90549,No,SUV,Premium,9,1700,35,Yes,10226,1350
1295,64,Male,Midwest,Single,90545,No,Truck,Basic,0,920,30,No,0,620
1296,72,Female,South,Married,103328,No,Sedan,Premium,5,1790,33,No,0,1460
1297,19,Male,South,Married,23166,No,Sports,Standard,11,1015,22,No,0,795
1298,31,Female,West,Divorced,61303,No,Truck,Premium,0,1425,17,No,0,1255
1299,70,Female,Midwest,Single,137044,No,Sports,Premium,24,1880,43,No,0,1450
1300,57,Female,South,Married,87559,Yes,Sports,Premium,4,2555,57,No,0,1985
1301,57,Female,Northeast,Married,73151,No,SUV,Standard,17,1255,27,No,0,985
1302,68,Male,Northeast,Single,105571,No,Sports,Basic,24,1060,42,No,0,640
1303,56,Male,South,Divorced,84108,No,SUV,Standard,23,1250,27,No,0,980
1304,68,Male,Northeast,Single,110210,Yes,Truck,Standard,14,2160,52,No,0,1640
1305,23,Female,West,Single,33521,No,Truck,Premium,3,1355,14,No,0,1215
1306,23,Male,South,Single,41154,No,Truck,Standard,2,955,14,No,0,815
1307,20,Male,Midwest,Married,27455,No,Sports,Basic,3,630,23,No,0,400
1308,24,Male,South,Divorced,40919,No,Sports,Standard,9,1160,34,Yes,11075,820
1309,68,Female,West,Married,121853,No,Sedan,Standard,28,1360,32,No,0,1040
1310,25,Male,Midwest,Divorced,43046,No,Sports,Basic,19,675,25,No,0,425
1311,59,Female,West,Divorced,108368,No,SUV,Basic,11,875,28,No,0,595
1312,69,Male,Northeast,Married,103491,No,Sedan,Basic,29,965,32,No,0,645
1313,32,Female,Northeast,Married,36960,No,Sports,Standard,8,1130,27,No,0,860
1314,64,Male,Northeast,Single,117775,No,Sedan,Basic,21,920,30,No,0,620
1315,46,Male,West,Married,66159,No,Sports,Basic,3,860,33,No,0,530
1316,50,Male,West,Single,83285,No,Sports,Premium,1,1700,35,No,0,1350
1317,69,Female,South,Married,122403,No,Sedan,Basic,26,965,32,No,0,645
1318,47,Male,Midwest,Divorced,85939,No,SUV,Standard,24,1265,33,Yes,6476,935
1319,56,Male,Midwest,Married,80538,No,SUV,Standard,6,1250,27,No,0,980
1320,44,Female,West,Married,52099,No,Sports,Premium,11,1640,32,No,0,1320
1321,53,Female,West,Married,59000,No,Sedan,Basic,26,825,26,No,0,565
1322,46,Female,Northeast,Married,73211,No,SUV,Premium,11,1660,33,Yes,4960,1330
1323,55,Female,West,Married,84254,No,SUV,Standard,20,1245,27,No,0,975
1324,74,Male,Northeast,Married,90545,Yes,SUV,Basic,17,1910,64,Yes,5661,1270
1325,50,Male,West,Single,81170,No,Truck,Standard,28,1200,25,No,0,950
1326,54,Female,Midwest,Married,72979,No,SUV,Premium,0,1730,36,Yes,5062,1370
1327,44,Male,South,Married,79811,No,Sports,Standard,6,1240,32,No,0,920
1328,72,Female,West,Married,127761,No,Sports,Standard,18,1490,43,No,0,1060
1329,50,Male,Northeast,Married,77234,Yes,SUV,Standard,23,2000,45,No,0,1550
1330,21,Female,South,Single,27274,Yes,SUV,Basic,12,1335,33,No,0,1005
1331,39,Male,Northeast,Married,61224,No,Sedan,Premium,19,1495,20,No,0,1295
1332,19,Female,Northeast,Married,41960,No,Truck,Premium,4,1315,12,No,0,1195
1333,27,Female,South,Divorced,31733,No,Sports,Standard,29,1085,25,No,0,835
1334,22,Male,South,Single,38359,No,Truck,Basic,18,540,13,No,0,410
1335,27,Male,South,Single,42841,No,Sedan,Standard,6,985,15,No,0,835
1336,50,Male,West,Married,72557,No,SUV,Premium,19,1600,25,No,0,1350
1337,71,Female,South,Married,86537,No,SUV,Standard,14,1385,33,No,0,1055
1338,55,Male,West,Married,109391,No,Truck,Basic,16,845,27,No,0,575
1339,30,Female,Midwest,Divorced,55519,No,Sports,Standard,20,1220,37,Yes,4841,850
1340,48,Male,Midwest,Single,83638,No,SUV,Standard,1,1180,24,No,0,940
1341,64,Male,Northeast,Married,99651,No,Truck,Basic,6,920,30,No,0,620
1342,53,Female,Northeast,Single,49107,Yes,Sedan,Premium,10,2425,46,No,0,1965
1343,62,Female,West,Divorced,97505,Yes,Truck,Premium,17,2500,49,No,0,2010
1344,41,Male,Northeast,Single,50158,No,Truck,Premium,29,1515,21,No,0,1305
1345,69,Female,Midwest,Single,126351,No,Sports,Standard,19,1565,52,Yes,2724,1045
1346,73,Female,West,Single,128183,Yes,Truck,Standard,1,2205,54,No,0,1665
1347,32,Male,West,Married,55980,No,Truck,Standard,6,1030,17,No,0,860
1348,46,Female,South,Married,96008,No,Truck,Basic,26,760,23,No,0,530
1349,25,Male,West,Single,25762,No,Sports,Standard,14,1075,25,No,0,825
1350,22,Male,Northeast,Single,20000,No,Sedan,Basic,18,540,13,No,0,410
1351,46,Female,Midwest,Single,81433,No,Sports,Standard,1,1260,33,No,0,930
1352,64,Male,Northeast,Married,67824,No,SUV,Standard,1,1320,30,No,0,1020
1353,21,Female,Midwest,Single,31688,No,SUV,Basic,27,535,13,No,0,405
1354,29,Male,South,Married,40643,Yes,Truck,Premium,1,2205,36,No,0,1845
1355,62,Female,Midwest,Married,94611,No,SUV,Standard,10,1300,29,No,0,1010
1356,19,Female,South,Divorced,27525,No,Sports,Basic,5,615,22,No,0,395
1357,44,Female,Northeast,Single,69943,No,Truck,Basic,23,740,22,No,0,520
1358,48,Female,South,Married,46906,No,Sports,Basic,22,880,34,No,0,540
1359,68,Female,West,Single,129582,No,SUV,Premium,13,1760,32,No,0,1440
1360,68,Male,West,Married,101117,No,SUV,Basic,9,960,32,No,0,640
1361,53,Male,Midwest,Married,81864,No,Sports,Basic,0,925,36,No,0,565
1362,53,Female,Northeast,Married,62855,Yes,Sports,Basic,18,1725,56,No,0,1165
1363,43,Male,Northeast,Married,67447,No,SUV,Standard,10,1135,22,No,0,915
1364,60,Female,Midwest,Married,100392,No,SUV,Standard,23,1290,29,No,0,1000
1365,44,Female,West,Single,63589,No,Sports,Basic,27,840,32,No,0,520
1366,22,Male,South,Married,32363,No,Sports,Basic,23,740,33,Yes,8685,410
1367,37,Male,Midwest,Married,44428,No,Sedan,Premium,27,1475,19,No,0,1285
1368,28,Female,South,Married,21457,No,Sports,Standard,12,1100,26,No,0,840
1369,27,Female,South,Divorced,40015,Yes,Truck,Basic,11,1385,35,No,0,1035
1370,57,Female,Northeast,Married,66550,No,Sports,Standard,24,1355,37,No,0,985
